,Prediction
1330,4983551.138351946
1331,3825759.4033492883
1332,3977810.1308586537
1333,4268723.156518166
1334,4815926.756682701
1335,3997716.6917140996
1336,3504070.167216584
1337,4756332.144153068
1338,3706500.8143163794
1339,3562695.8002143125
1340,3992195.909654288
1341,5044316.080154981
1342,4363775.750242503
1343,3123400.468835325
1344,5241646.144241786
1345,3578651.0118432348
1346,3960640.1210643537
1347,3128933.546111468
1348,3977131.9778485936
1349,4187932.2589251203
1350,3553068.6126699545
1351,4686451.701944256
1352,5424547.845886349
1353,3984812.4057490584
1354,3943127.4422236783
1355,4037034.36643753
1356,4974643.406009767
1357,3941126.9633289617
1358,5280691.520784339
1359,3890822.6110267118
1360,3858243.0262562213
1361,4498141.721764522
1362,3673092.4764091554
1363,4172139.097747875
1364,3863234.4273532648
1365,3756585.590973081
1366,4307382.960785702
1367,3938335.6968214447
1368,5055196.720662529
1369,5105189.212062517
1370,4170243.763020808
1371,5664186.35891706
1372,6022873.321765576
1373,5339336.008511608
1374,3265657.2580962013
1375,4206513.565651608
1376,4601462.823816296
1377,3348154.625016955
1378,4373912.53330702
1379,4305220.930580298
1380,5036411.462490823
1381,5743025.652834547
1382,4446759.038233731
1383,4704524.274623007
1384,4548948.710566983
1385,3925550.7657016166
1386,3305884.1058011525
1387,4210173.834852878
1388,4630138.780340303
1389,3578566.417329122
1390,4168994.834623808
1391,4241521.089381697
1392,4259019.32218963
1393,4908220.737068862
1394,5646792.2048676545
1395,4297730.132424853
1396,3929453.340238856
1397,4257738.492341635
1398,3912648.178708191
1399,4231648.956731523
1400,3958905.521306311
1401,4637966.638865049
1402,5767352.774269326
1403,4197591.943702478
1404,4019440.8565783645
1405,4703918.126551554
1406,4389684.81487912
1407,4640349.4173212815
1408,3713665.4428066537
1409,4398321.847167095
1410,4632547.42027282
1411,4848038.126902948
1412,3894797.8085990967
1413,4338519.235559092
1414,3283006.4329220345
1415,4376902.263742848
1416,5047432.343180779
1417,3295976.204610411
1418,3190785.5741000352
1419,5820808.543135894
1420,4947610.225923656
1421,4245655.665848856
1422,3642070.735650054
1423,5476198.918148998
1424,4633218.729282376
1425,4270877.765232573
1426,3973214.77318222
1427,4944608.96472198
1428,4937661.590214233
1429,3146581.012919428
1430,5083289.304518506
1431,3879900.159703035
1432,4688358.745220598
1433,4219688.397986666
1434,4229900.161080064
1435,5072695.310896499
1436,4233854.711604862
1437,4631758.770224064
1438,4180911.4893767233
1439,5119382.017852138
1440,5765101.519761076
1441,5346391.794814119
1442,3963095.1847284343
1443,3914896.071156739
1444,3810399.292006805
1445,4340669.190885528
1446,4268571.105547339
1447,3717191.991565607
1448,3879801.43819774
1449,4231757.226661382
1450,4231817.396776887
1451,4580358.756423946
1452,4377960.400147391
1453,4463358.891203284
1454,4660736.972922049
1455,4251559.499094345
1456,4199903.0310740145
1457,4930934.045875251
1458,5025052.797079135
1459,3923712.8530013696
1460,3967267.8096876936
1461,4620277.999925285
1462,3924438.5059373076
1463,4280430.454380301
1464,4457094.846363394
1465,3855089.4389885394
1466,3626687.070298384
1467,5832059.208680185
1468,3676547.6224205066
1469,5809715.915778096
1470,4946505.74604054
1471,5017815.8325844705
1472,5855963.206804319
1473,3563688.0546382433
1474,5267267.17180531
1475,3514836.2599378247
1476,4632475.4346468
1477,4556268.056410951
1478,3903507.0932121524
1479,4659647.959185608
1480,4239053.00987788
1481,3545762.956372102
1482,4000045.973367258
1483,4256606.441289361
1484,5781936.258153374
1485,4947751.824402337
1486,4320041.010241955
1487,4997591.4741723845
1488,4661681.095011568
1489,4930476.308567339
1490,3514870.616707136
1491,5240079.5274114525
1492,4933657.987571108
1493,4692439.161184315
1494,5101611.702168457
1495,5224236.393175951
1496,4587046.534755769
1497,3880785.0623805784
1498,3520452.565987972
1499,4332822.844597726
1500,4683402.829225872
1501,4754310.030203135
1502,5449112.116583597
1503,4103127.221289374
1504,4285468.767550059
1505,4061340.07771725
1506,4260412.281180027
1507,4667904.360932177
1508,3958926.1291103787
1509,5704543.039996042
1510,3937091.9726645113
1511,5123878.518272975
1512,5056163.202662977
1513,4217588.5811820375
1514,4590485.440917417
1515,5116510.871049708
1516,5533091.645798011
1517,4429574.924515222
1518,4649978.885558858
1519,4422328.347222488
1520,5024485.073577311
1521,4533554.8879896505
1522,4170650.7292878106
1523,5621231.325532513
1524,4901585.304813543
1525,4585231.070483094
1526,4391840.784543316
1527,4142679.7305216826
1528,4294788.129154521
1529,4593219.597580255
1530,4363403.467569643
1531,4358737.2194083575
1532,3479454.795075993
1533,4300690.452894102
1534,4650359.671985666
1535,5203826.646837526
1536,5346924.445908446
1537,4230330.933302103
1538,4421699.56460508
1539,4977694.31117914
1540,3924742.361408245
1541,3637801.6445246874
1542,4961131.382388374
1543,5172958.930540788
1544,5225757.420771889
1545,3483749.9893114488
1546,3493792.567320846
1547,3218891.006485965
1548,5021679.353597635
1549,4251117.269056865
1550,4322935.691225595
1551,5344406.488529309
1552,3850851.0194014977
1553,4276759.911622472
1554,3876261.269442962
1555,4021235.7706385753
1556,3987347.2603550404
1557,3943108.7744140336
1558,3882008.275939028
1559,4294132.912153506
1560,4765047.538514529
1561,5457973.705340217
1562,3514464.1462333007
1563,4242290.726853147
1564,3971165.359370238
1565,4625044.721221051
1566,3599074.441319013
1567,3913804.475268972
1568,3143753.704207194
1569,4607578.067126868
1570,3656751.819519693
1571,5768506.8219207665
1572,5012633.268138818
1573,4940401.07481384
1574,3898719.151015772
1575,4658112.105393201
1576,4669928.184970543
1577,3890432.043433461
1578,3657838.9464725656
1579,4359858.9631697005
1580,3521832.303844708
1581,3254881.3193130945
1582,5049910.922844984
1583,4162156.154262855
1584,4172929.8350961795
1585,4607449.1215511905
1586,3603878.209483257
1587,5418165.108437929
1588,4892650.693143258
1589,4291677.938174308
1590,4375880.2189718755
1591,4187891.30076976
1592,4635823.6466871
1593,5086015.259441279
1594,4682416.617688591
1595,4912610.607843592
1596,3537966.533946277
1597,4773912.466489641
1598,3882161.3724556863
1599,3956648.2384085907
1600,4055360.7333505442
1601,3638968.0407571234
1602,4620367.081332812
1603,4280646.53019726
1604,4192727.506019625
1605,4624302.534128296
1606,4442639.866788408
1607,4456890.836084972
1608,4534293.67745199
1609,4687908.384676038
1610,5040404.724857543
1611,4278710.318891248
1612,3737914.898466035
1613,3991602.448363692
1614,4726444.551965003
1615,3859091.3225132856
1616,4980957.531987253
1617,3923034.6878140834
1618,4105799.661613572
1619,3979447.821559586
1620,4706628.262023842
1621,4992115.76958019
1622,5042184.01913156
1623,4682040.6544875065
1624,4501193.8516085055
1625,4191246.797379073
1626,5254299.575309817
1627,4032709.8751116735
1628,4497557.791436434
1629,4881512.580557154
1630,3943068.7102461415
1631,4996360.331528407
1632,5000702.22098556
1633,4663314.752475018
1634,4664286.41993168
1635,4385306.896109158
1636,4622849.419884818
1637,4180338.144631305
1638,3100475.986786045
1639,4981384.83767499
1640,4436068.484961337
1641,3908700.4965478624
1642,4775722.227346038
1643,4423070.645180903
1644,3558729.143854429
1645,4765392.50162984
1646,3955565.5100911693
1647,5348312.393241047
1648,3563980.6874766317
1649,3171738.1044754516
1650,4937693.928605068
1651,4965584.210809337
1652,3165722.247568039
1653,4306990.855506441
1654,4024143.134960606
1655,3589629.1894880068
1656,4668011.161628887
1657,3268481.607676332
1658,4953235.71656221
1659,4607893.841531854
1660,3948026.968652247
1661,4219380.046500336
1662,3963312.980178441
1663,3681014.0986599545
1664,4154058.9967946536
1665,3973585.814627992
1666,3553465.1727033225
1667,4296449.479324509
1668,4295956.054014865
1669,4319162.230588382
1670,3858317.1386326062
1671,4729715.951290184
1672,3864493.3617734443
1673,4643623.411926589
1674,5111303.489208375
1675,5748354.625562349
1676,4416766.854719232
1677,3860403.465584754
1678,4643550.896506688
1679,3922209.923086633
1680,4140787.0154260807
1681,4525799.946316353
1682,3555219.5453554867
1683,4501616.878886543
1684,4619835.073998791
1685,5456420.7094401615
1686,4327424.741876664
1687,5353324.534003422
1688,3839143.260678239
1689,3998364.330493885
1690,5030060.638789042
1691,5129980.184243211
1692,4233229.663616368
1693,5219901.788686398
1694,4293055.890046284
1695,3918476.151595921
1696,4958940.5384608805
1697,4624376.998272616
1698,4289110.131229405
1699,3622615.440054928
1700,5391984.130435928
1701,4954913.651129538
1702,3244127.57007185
1703,4537663.659305206
1704,5149401.935267948
1705,4971959.4714360675
1706,3206095.331566975
1707,3553482.841081985
1708,4334016.721568681
1709,5333111.5033457875
1710,3256925.9814616917
1711,4411446.375485983
1712,4370912.225670888
1713,3901310.459344145
1714,4624775.056934733
1715,3469938.8614801886
1716,3908771.2070991467
1717,3681068.987438419
1718,4311699.350267915
1719,4202667.347693647
1720,4418123.641578969
1721,5759495.858940292
1722,3996069.398978836
1723,5535080.067348599
1724,4127860.9864392346
1725,4671189.334111342
1726,4369403.581619492
1727,5381478.531856334
1728,4307363.619913649
1729,4418857.758785687
1730,4948900.891640698
1731,4591128.488296923
1732,4588745.8658033535
1733,4897409.156042544
1734,4954443.922642506
1735,4609959.345262911
1736,4989537.521240837
1737,5015590.765870232
1738,4286398.5545101175
1739,4074461.0418101707
1740,3821005.057700719
1741,5162154.756828674
1742,3917811.145418729
1743,4070022.071253253
1744,4354992.964074308
1745,4290186.255809462
1746,3253985.310524982
1747,4520022.94604452
1748,3586565.4117500787
1749,3985671.715730482
1750,4570411.462485454
1751,3088183.8299219375
1752,3531256.0404074495
1753,4236115.058386762
1754,5061220.048555428
1755,4164099.973147739
1756,4632154.19282906
1757,4523486.802417114
1758,5230852.097863617
1759,3979064.2743529165
1760,4553992.797233868
1761,3243141.315719897
1762,4321506.017919123
1763,4673434.765048625
1764,4145721.7193586384
1765,4741162.61954975
1766,3910482.7840321916
1767,4906501.510475651
1768,3931532.0288755135
1769,5313408.362918085
1770,4944355.78582948
1771,3568244.699769994
1772,3883460.3686800227
1773,3628656.455681094
1774,3176138.25422839
1775,3618850.650462909
1776,3865243.9745832514
1777,4048834.4668974867
1778,4422532.662259755
1779,3222203.750061452
1780,5365891.936702662
1781,3487225.5422154707
1782,4565596.133822702
1783,4830148.576734672
1784,4081127.500962417
1785,4240942.535987169
1786,5239675.1171137765
1787,4865284.294492901
1788,3795810.0227349102
1789,3927175.008129174
1790,3893292.7038964843
1791,4398572.79664541
1792,3548549.042240101
1793,4000213.0266896873
1794,3579748.146484676
1795,4293771.134390119
1796,3855738.793554017
1797,4707936.121167735
1798,3905657.8069436746
1799,3921333.6525503034
1800,3048941.509644442
1801,3954726.5176073834
1802,5100775.942646357
1803,4627577.4610834215
1804,4229704.199459829
1805,5020556.832080884
1806,3858298.177326584
1807,4620615.3840308925
1808,4040087.4391120514
1809,4288041.199662672
1810,4397490.953556632
1811,3921802.279948531
1812,5123688.480270879
1813,3956433.4660120397
1814,4308056.093955276
1815,4909257.764403593
1816,5333521.099880976
1817,4322573.272261886
1818,3895459.818006879
1819,3913869.1758401473
1820,3946091.7819771757
1821,5250040.092821577
1822,5349982.631342379
1823,4955482.014454531
1824,5790233.324168874
1825,3857511.710382844
1826,4179531.9280220214
1827,3478200.0774543313
1828,3970465.498663062
1829,3144448.603621496
1830,3883784.0774538564
1831,5073211.272787296
1832,4556220.956411227
1833,4631006.666114429
1834,3956261.693029501
1835,3542374.3983399705
1836,5893588.458148575
1837,5785042.71999938
1838,5068354.976983931
1839,4599780.668230494
1840,4723698.078482118
1841,3564435.4218655755
1842,4230485.979294777
1843,5447927.17428083
1844,4952667.940095486
1845,3873360.239915328
1846,4698462.494950027
1847,4150674.366468057
1848,4313136.083978694
1849,5873204.184994216
1850,5367818.3118116865
1851,4565804.893280254
1852,4921752.92956657
1853,4864752.7141029155
1854,4796144.1055952255
1855,3130997.021904854
1856,3539085.4158664616
1857,4387998.534799678
1858,4408685.535195252
1859,5695786.282707216
1860,4627786.602486649
1861,4603842.570004092
1862,5988887.334788134
1863,3935955.9835504335
1864,3587564.1258241534
1865,4348322.737569764
1866,4582835.364750801
1867,4600333.542401138
1868,3515984.2385960417
1869,3995565.4427337935
1870,4557094.158090026
1871,3597362.821176273
1872,3296243.9933384173
1873,5313315.633347047
1874,5935458.319520599
1875,5081925.058397127
1876,3656774.250139357
1877,3684114.850782955
1878,4240512.982575341
1879,4989158.461906624
1880,5759501.498786835
1881,3703203.777118551
1882,3236531.088631342
1883,4338735.187755413
1884,4665415.069657322
1885,3533991.6842606016
1886,4870150.003230605
1887,3988329.8059840277
1888,4551517.951323834
1889,3311754.200294359
1890,5124596.682172396
1891,3921124.495621868
1892,4273321.111252523
1893,4331388.329929133
1894,3574702.998934012
1895,3719404.6790736634
1896,4618912.021574021
1897,3856918.700594957
1898,4514262.916737756
1899,4398727.863077826
1900,3590406.0286388895
1901,4225502.976056517
1902,4810887.323707798
1903,4631622.818744574
1904,4327603.662552454
1905,3476195.2129313066
1906,4366325.907561663
1907,4636170.001146887
1908,4618866.896822464
1909,4047959.477704672
1910,5042319.887612136
1911,4649291.221881039
1912,5267707.828914968
1913,3547917.9444182008
1914,5412337.762244186
1915,4690552.676128311
1916,3229590.093466603
1917,3870467.915784636
1918,3903158.945758826
1919,5612992.825826266
1920,4209212.612871115
1921,3924673.9748636438
1922,5632761.766782511
1923,3460296.7251808
1924,4331190.499537921
1925,5876896.133975291
1926,3885387.613857551
1927,4565792.661406976
1928,4828201.477937769
1929,3633738.560233847
1930,4973715.750557965
1931,5109550.668232926
1932,4613331.701414867
1933,5846095.014066374
1934,3672397.9185937876
1935,3260690.368189467
1936,5044198.461965768
1937,4612415.489296714
1938,3927943.47566944
1939,4432021.229209496
1940,5923154.787091446
1941,4519289.935682151
1942,5695484.182142787
1943,5118664.962365418
1944,4155259.3863234515
1945,4104967.1545252525
1946,3974634.6192894685
1947,4824281.18482615
1948,3231401.578910456
1949,4960189.188770286
1950,4201645.011519713
1951,5303067.745138247
1952,3941851.860849689
1953,5823156.365659451
1954,5101844.342430828
1955,3636605.450683422
1956,3926341.5162391793
1957,5122075.533849388
1958,5742762.338814167
1959,4060441.0676876707
1960,4358646.904697717
1961,4902758.464393549
1962,4208684.716528301
1963,4238485.498922097
1964,3960485.5172208035
1965,4667862.236446296
1966,4188405.8276577154
1967,4827948.217113829
1968,4053034.073012168
1969,4343609.892129013
1970,5719007.800328986
1971,4877677.42395732
1972,3829943.729299202
1973,3967257.6771762497
1974,5362898.213675947
1975,3132656.1180567825
1976,3735904.3861050317
1977,5013740.1551624
1978,4582142.080216637
1979,4998702.210029247
1980,3280134.800073783
1981,4344453.307160533
1982,4228015.733963605
1983,4960709.981916495
1984,3916521.283019805
1985,5119733.399147853
1986,4947958.744004491
1987,3933641.5749551705
1988,3362031.1402990096
1989,3688689.50744253
